Date,Open,High,Low,Close,Adj Close,Volume
2010-03-01,16.520000,17.000000,16.360001,16.910000,4.332678,4454000
2010-04-01,16.930000,17.080000,16.350000,16.440001,4.212256,4634300
2010-05-01,16.510000,16.799999,15.070000,15.840000,4.169548,5061500
2010-06-01,15.750000,16.440001,15.400000,16.030001,4.219562,3882100
2010-07-01,15.970000,16.080000,14.800000,14.970000,3.940538,4634500
2010-08-01,15.020000,15.210000,13.740000,14.050000,3.805877,6068600
2010-09-01,14.130000,14.410000,13.130000,13.920000,3.770664,13593700
2010-10-01,13.920000,14.330000,13.050000,13.220000,3.581046,9780700
2010-11-01,13.290000,13.580000,13.010000,13.310000,3.725427,7794300
2010-12-01,13.350000,13.560000,12.760000,13.280000,3.717033,10968900
2011-01-01,13.300000,13.480000,12.910000,12.970000,3.630265,6628000
2011-02-01,12.990000,13.150000,12.730000,13.060000,3.745090,5455400
2011-03-01,13.070000,13.100000,12.350000,12.820000,3.676265,7099100
2011-04-01,12.880000,12.900000,12.280000,12.440000,3.567299,6273400
2011-05-01,12.440000,12.500000,12.040000,12.270000,3.609643,7347400
2011-06-01,12.190000,12.620000,11.930000,12.620000,3.712609,6466200
2011-07-01,12.580000,12.780000,11.380000,11.490000,3.380181,6210100
2011-08-01,11.720000,11.720000,9.950000,11.450000,3.457496,10114300
2011-09-01,11.420000,11.510000,10.950000,10.950000,3.306513,4590700
2011-10-01,10.980000,11.250000,10.510000,10.630000,3.209884,6879700
2011-11-01,10.450000,10.680000,10.230000,10.530000,3.273899,6898600
2011-12-01,10.480000,10.650000,10.280000,10.450000,3.249028,9676100
2012-01-01,10.580000,10.790000,10.300000,10.560000,3.283228,8141200
2012-02-01,10.590000,10.710000,10.520000,10.650000,3.412415,6748400
2012-03-01,10.660000,10.750000,10.540000,10.590000,3.393188,6128300
2012-04-01,10.560000,10.680000,10.230000,10.350000,3.316289,5081800
2012-05-01,10.330000,10.440000,9.960000,10.020000,3.297592,5173800
2012-06-01,10.000000,10.250000,9.860000,10.250000,3.373286,5070400
2012-07-01,10.200000,10.650000,10.120000,10.430000,3.432525,7754200
2012-08-01,10.440000,10.590000,10.290000,10.370000,3.505753,6662000
2012-09-01,10.390000,10.610000,10.340000,10.530000,3.559845,4787200
2012-10-01,10.580000,11.010000,10.420000,10.570000,3.573369,5768300
2012-11-01,10.570000,10.730000,9.920000,10.340000,3.587958,4566700
2012-12-01,10.350000,10.440000,10.180000,10.430000,3.619190,5182900
2013-01-01,10.530000,10.890000,10.500000,10.830000,3.757987,3877200
2013-02-01,10.840000,10.930000,10.560000,10.810000,3.783508,4499500
2013-03-01,10.780000,11.100000,10.730000,10.990000,3.879638,4820000
2013-04-01,11.000000,11.300000,10.860000,11.250000,4.005224,5704300
2013-05-01,11.270000,11.480000,11.110000,11.230000,4.032226,5451800
2013-06-01,11.230000,11.260000,10.600000,10.900000,3.945700,5766900
2013-07-01,10.940000,11.250000,10.860000,11.010000,4.018863,4094900
2013-08-01,11.040000,11.110000,10.700000,10.780000,3.967942,4580000
2013-09-01,10.840000,11.120000,10.730000,10.810000,4.013322,3873700
2013-10-01,10.870000,11.370000,10.760000,11.190000,4.189502,4437000
2013-11-01,11.220000,11.360000,10.990000,11.180000,4.220340,4476900
2013-12-01,11.200000,11.420000,11.070000,11.270000,4.289905,5554400
2014-01-01,11.270000,11.690000,11.180000,11.280000,4.329436,5019800
2014-02-01,11.300000,11.630000,11.080000,11.540000,4.464746,4197000
2014-03-01,11.460000,11.630000,11.210000,11.300000,4.407287,4175700
2014-04-01,11.310000,11.410000,11.110000,11.230000,4.415726,5529700
2014-05-01,11.200000,11.400000,11.130000,11.360000,4.504012,6935600
2014-06-01,11.360000,11.570000,11.330000,11.540000,4.613413,4749700
2014-07-01,11.560000,11.670000,11.420000,11.430000,4.606859,5099000
2014-08-01,11.420000,11.690000,11.130000,11.660000,4.737542,5213600
2014-09-01,11.660000,11.930000,11.460000,11.690000,4.787820,7239400
2014-10-01,11.650000,11.800000,10.700000,11.590000,4.784251,7993400
2014-11-01,11.630000,11.690000,11.390000,11.650000,4.848399,3898300
2014-12-01,11.390000,11.610000,10.660000,10.660000,4.472181,6798900
2015-01-01,10.810000,11.050000,10.490000,10.510000,4.445648,5918700
2015-02-01,10.540000,10.980000,10.440000,10.910000,4.654707,7758700
2015-03-01,10.920000,10.950000,10.610000,10.820000,4.656253,5368300
2015-04-01,10.820000,10.960000,10.720000,10.810000,4.691987,3472800
2015-05-01,10.820000,11.000000,10.710000,10.940000,4.789540,3819000
2015-06-01,10.940000,11.150000,10.580000,10.810000,4.773166,4227600
2015-07-01,10.880000,10.990000,10.510000,10.710000,4.768783,3196500
2015-08-01,10.710000,10.830000,9.670000,10.460000,4.697736,4178100
2015-09-01,10.240000,10.410000,9.480000,9.600000,4.349370,3807800
2015-10-01,9.650000,10.410000,9.570000,10.150000,4.640909,3871200
2015-11-01,10.150000,10.300000,9.990000,10.040000,4.632358,3339900
2015-12-01,10.080000,10.240000,9.770000,10.160000,4.731203,5723400
2016-01-01,10.050000,10.110000,8.950000,9.750000,4.582138,5546500
2016-02-01,9.730000,9.750000,8.970000,9.440000,4.480498,4203000
2016-03-01,9.460000,9.600000,9.270000,9.480000,4.544061,3952400
2016-04-01,9.460000,9.600000,9.370000,9.550000,4.622677,4840300
2016-05-01,9.570000,9.950000,9.500000,9.750000,4.765703,5258600
2016-06-01,9.750000,9.940000,9.250000,9.770000,4.821185,4096200
2016-07-01,9.790000,9.930000,9.670000,9.750000,4.857555,4216700
2016-08-01,9.750000,9.900000,9.600000,9.710000,4.883831,9249400
2016-09-01,9.720000,9.770000,9.350000,9.430000,4.788024,5242500
2016-10-01,9.430000,9.540000,9.080000,9.180000,4.706636,4230900
2016-11-01,9.170000,9.170000,8.600000,8.910000,4.614449,6723800
2016-12-01,8.910000,9.230000,8.780000,8.960000,4.688850,7305300
2017-01-01,9.010000,9.460000,8.970000,9.450000,4.995660,5480600
2017-02-01,9.470000,9.690000,9.380000,9.540000,5.094236,5801400
2017-03-01,9.610000,9.620000,8.960000,9.080000,4.895686,9252600
2017-04-01,9.070000,9.300000,9.020000,9.300000,5.056161,4481900
2017-05-01,9.300000,9.350000,9.160000,9.300000,5.098230,4180700
2017-06-01,9.320000,9.510000,9.260000,9.370000,5.178885,4268900
2017-07-01,9.400000,9.580000,9.340000,9.420000,5.248596,4119100
2017-08-01,9.430000,9.580000,9.180000,9.350000,5.251429,3983500
2017-09-01,9.370000,9.480000,9.280000,9.430000,5.339765,4356000
2017-10-01,9.430000,9.480000,9.150000,9.180000,5.240253,7093700
2017-11-01,9.210000,9.250000,9.000000,9.180000,5.283105,5891300
2017-12-01,9.180000,9.660000,9.110000,9.630000,5.588296,6163700
2018-01-01,9.620000,9.920000,9.270000,9.320000,5.451789,13535200
2018-02-01,9.330000,9.380000,8.740000,9.120000,5.376536,7295600
2018-03-01,9.140000,9.330000,8.840000,8.990000,5.343565,4542200
2018-04-01,8.980000,9.270000,8.820000,9.220000,5.526075,4288500
2018-05-01,9.230000,9.440000,9.130000,9.320000,5.632387,4227700
2018-06-01,9.340000,9.770000,9.340000,9.430000,5.745265,6699600
2018-07-01,9.430000,9.860000,9.400000,9.800000,6.018087,4791800
2018-08-01,9.810000,9.950000,9.730000,9.890000,6.120676,4082000
2018-09-01,9.890000,10.020000,9.790000,9.940000,6.199113,3568400
2018-10-01,9.970000,10.060000,9.050000,9.180000,5.769203,6465900
2018-11-01,9.220000,9.510000,9.000000,9.350000,5.923128,4270400
2018-12-01,9.500000,9.500000,7.760000,8.120000,5.187257,10762300
2019-01-01,8.050000,8.710000,7.920000,8.670000,5.591866,12829700
2019-02-01,8.690000,9.060000,8.620000,8.940000,5.817419,4857300
2019-03-01,8.980000,9.300000,8.790000,9.190000,6.031141,4612300
2019-04-01,9.240000,9.590000,9.170000,9.460000,6.259879,4693200
2019-05-01,9.460000,9.570000,9.080000,9.190000,6.130361,4252300
2019-06-01,9.190000,9.560000,9.040000,9.400000,6.321337,4345200
2019-07-01,9.480000,9.660000,9.390000,9.490000,6.433271,3965300
2019-08-01,9.450000,9.580000,9.100000,9.280000,6.341166,3884600
2019-09-01,9.290000,9.440000,9.160000,9.240000,6.365023,3484600
2019-10-01,9.260000,9.390000,9.070000,9.340000,6.486353,3270100
2019-11-01,9.370000,9.400000,9.230000,9.330000,6.532446,3128000
2019-12-01,9.310000,9.400000,9.200000,9.330000,6.585865,4496500
2020-01-01,9.340000,9.710000,9.230000,9.440000,6.717827,4899700
2020-02-01,9.470000,9.850000,8.220000,8.610000,6.175557,6859600
2020-03-01,8.640000,9.290000,6.420000,8.320000,6.014004,13067800
2020-04-01,7.990000,9.370000,7.840000,9.020000,6.587461,8951800
2020-05-01,8.930000,9.470000,8.640000,9.300000,6.849792,6754300
2020-06-01,9.270000,9.690000,9.210000,9.560000,7.098624,6380300
2020-07-01,9.600000,9.990000,9.590000,9.880000,7.394837,4543900
2020-08-01,9.880000,10.320000,9.880000,10.270000,7.745965,4195200
2020-09-01,10.260000,10.350000,9.270000,9.570000,7.271708,6194200
2020-10-01,9.640000,9.990000,9.350000,9.400000,7.197958,4163100
2020-11-01,9.450000,10.420000,9.390000,10.060000,7.763006,4783800
2020-12-01,10.110000,10.710000,10.050000,10.370000,8.061650,4487400
2021-01-01,10.350000,10.760000,9.990000,10.400000,8.144142,5307100
2021-02-01,10.440000,10.780000,10.420000,10.540000,8.312601,4297100
2021-03-01,10.630000,10.930000,10.440000,10.780000,8.562301,4335800
2021-04-01,10.840000,11.080000,10.800000,10.930000,8.742288,4267900
2021-05-01,10.930000,11.150000,10.610000,11.140000,8.972243,4711700
2021-06-01,11.140000,11.630000,11.080000,11.520000,9.342146,4032400
2021-07-01,11.550000,11.740000,11.320000,11.440000,9.338295,3357200
2021-08-01,11.460000,11.550000,10.950000,11.040000,9.070807,3185800
2021-09-01,11.060000,11.110000,10.670000,10.690000,8.842234,4135200
2021-10-01,10.710000,11.500000,10.650000,11.440000,9.528069,2650000
2021-11-01,11.470000,11.600000,10.690000,10.790000,9.047280,3075400
2021-12-01,10.810000,11.040000,10.420000,10.690000,9.024125,4393300
2022-01-01,10.720000,10.840000,9.290000,10.240000,8.706090,6249200
2022-02-01,10.280000,10.420000,9.430000,9.910000,8.487972,4121600
2022-03-01,9.910000,10.050000,9.170000,9.880000,8.525926,5747500
2022-04-01,9.910000,9.940000,9.210000,9.280000,8.070047,4297700
2022-05-01,9.250000,9.420000,8.510000,9.110000,7.984448,5053000
2022-06-01,9.140000,9.230000,8.300000,8.380000,7.408700,4440000
2022-07-01,8.370000,9.640000,8.350000,9.490000,8.464849,3602900
2022-08-01,9.470000,9.900000,9.210000,9.240000,8.307761,2988100
2022-09-01,9.210000,9.400000,8.260000,8.270000,7.496105,2908900
2022-10-01,8.300000,8.710000,7.940000,8.300000,7.587947,3155400
2022-11-01,8.330000,8.500000,7.950000,8.470000,7.816163,3659900
2022-12-01,8.480000,8.490000,7.370000,7.500000,6.968703,6431800
2023-01-01,7.550000,7.900000,7.420000,7.800000,7.302965,4398100
2023-02-01,7.800000,8.290000,7.700000,7.790000,7.348958,4267500
2023-03-01,7.790000,7.950000,7.440000,7.950000,7.555018,3684600
2023-04-01,7.940000,7.960000,7.660000,7.900000,7.564631,2508800
2023-05-01,7.900000,7.970000,7.700000,7.790000,7.514824,3289600
2023-06-01,7.800000,8.460000,7.770000,8.220000,7.987986,4140900
2023-07-01,8.280000,8.460000,8.220000,8.270000,8.092586,2323200
2023-08-01,8.250000,8.290000,7.880000,8.060000,7.942125,2748800
2023-09-01,8.080000,8.090000,7.470000,7.680000,7.622672,3321500
2023-10-01,7.670000,7.810000,7.480000,7.650000,7.650000,1344300
